text,label
"The back of the phone was just blank and (sure, it may have just been replaced as part of the refurb, but...) did not show the standard Apple logo or product information. A serial number was just printed on a stick on label. Not really willing to trust a thing without a logo or a legitimate serial number, especially if the seller uses a stock photo showing a normal product that does have these identifiers. Disappointed.",1
"Great phone, brand new.. Arrived faster than expected.. This phone has no carrier logo (att, tmobile.. et)... I inserted my carrier sim card and on the way it goes.. Perfect",1
Very slow phone. The battery gets weaker every day.No app. Bugs a lot.Takes beautiful pictures and videos... when the app works.,1
This phone is exactly what I ordered and arrived perfect.,0
"This is a great phone,perfect size,build, speed, ease of use,the best camera and despite what the critics say about the lack of apps availability, there are enough!!!And when you hook up with Cricket(a no contract carrier) at $40 / month who can ask for anything more!! My worst fear was that I would not be able to see the display in bright sunlight because in the past no matter which phone I had I could not see diddly squat with outside use - now that has been put to rest!!! The only con is :I have not been able to activate the Cortana feature so far.Any tips anyone ,anyone??",1
"The unlocked iphone works great internationally. I purchase it for a 2-yr assignment in Brazil and have to say it worked well, never had an issue.",1
"It came as described, ATT branded, unlocked and worked like a charm in Mexican networks got 4G with TELCEL and Iusacell, giving 4 stars because it arrived delayed.",1
My mom loves it!-comes with a case and a screen protector- huge 4000mah battery (you can charge other phones with this phone with an otg cable)-comes in gold-5.0mp front camera for those mad selfies-no problem running candy crush and other lower end games,1
The phone came in on time and looked awesome. It was fantastic at first worked great but by the third month of having it the phone has screwed up completely and i have to buy a new phone now because of it. Dont waste your time and money with this product. Im serious...you will find yourself pissed off and broke without a phone,1
"This phone is perfect for me. I have a pay-as-you-go plan, and I only use Apple phones. The price is good for an Apple phone.",0
